Split,Class,Width,Height,Mode,Format,Path
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_1282.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1283.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1284.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1285.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1286.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_1287.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1288.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1289.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_129.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1290.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1291.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1292.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1293.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1294.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1295.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1296.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_1297.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1298.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1299.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_13.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_130.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_1300.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1301.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_1302.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1303.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1304.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_1305.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1306.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1307.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1308.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1309.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_131.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1310.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1311.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1312.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1313.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_1314.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_1315.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1316.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1317.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1318.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1319.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_132.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1320.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1321.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1322.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_1323.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_1324.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1325.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1326.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1327.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1328.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1329.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_133.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1330.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1331.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1332.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1333.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1334.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1335.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1336.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1337.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1338.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1339.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_134.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1340.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1341.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_1342.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1343.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_1344.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_1345.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_1346.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1347.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_1348.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1349.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_135.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_1350.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1351.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1352.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1353.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1354.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1355.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1356.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1357.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1358.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1359.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_136.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1360.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1361.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1362.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1363.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1364.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1365.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_1366.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_1367.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1368.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_1369.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_137.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1370.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1371.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1372.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1373.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1374.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1375.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1376.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1377.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1378.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1379.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_138.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_1380.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1381.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1382.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_1383.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1384.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1385.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1386.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1387.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1388.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1389.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_139.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1390.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1391.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1392.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1393.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1394.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1395.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1396.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1397.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1398.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1399.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_14.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_140.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_1400.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_141.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_142.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_143.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_144.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_145.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_146.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_147.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_148.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_149.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_15.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_150.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_151.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_152.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_153.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_154.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_155.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_156.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_157.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_158.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_159.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_16.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_160.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_161.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_162.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_163.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_164.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_165.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_166.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_167.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_168.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_169.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_17.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_170.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_171.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_172.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_173.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_174.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_175.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_176.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_177.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_178.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_179.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_18.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_180.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_181.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_182.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_183.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_184.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_185.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_186.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_187.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_188.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_189.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_19.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_190.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_191.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_192.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_193.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_194.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_195.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_196.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_197.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_198.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_199.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_2.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_20.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_200.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_201.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_202.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_203.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_204.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_205.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_206.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_207.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_208.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_209.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_21.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_210.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_211.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_212.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_213.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_214.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_215.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_216.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_217.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_218.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_219.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_22.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_220.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_221.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_222.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_223.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_224.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_225.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_226.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_227.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_228.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_229.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_23.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_230.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_231.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_232.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_233.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_234.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_235.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_236.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_237.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_238.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_239.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_24.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_240.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_241.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_242.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_243.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_244.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_245.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_246.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_247.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_248.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_249.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_25.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_250.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_251.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_252.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_253.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_254.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_255.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_256.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_257.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_258.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_259.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_26.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_260.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_261.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_262.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_263.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_264.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_265.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_266.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_267.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_268.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_269.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_27.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_270.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_271.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_272.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_273.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_274.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_275.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_276.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_277.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_278.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_279.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_28.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_280.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_281.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_282.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_283.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_284.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_285.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_286.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_287.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_288.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_289.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_29.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_290.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_291.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_292.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_293.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_294.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_295.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_296.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_297.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_298.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_299.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_3.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_30.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_300.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_301.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_302.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_303.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_304.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_305.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_306.jpg
Training,glioma,512,512,RGB,JPEG,Dataset\Training\glioma\Tr-gl_307.jpg
Training,glioma,512,512,L,JPEG,Dataset\Training\glioma\Tr-gl_308.jpg
